Run #,Apogee Time (s),Launch Time (s),Burnout Time (s),Ground Hit Time (s),Max X Position (m),Max Altitude (m),Max Velocity Z (m/s),Landing X Pos (m),Landing Lon (deg),Landing Lat (deg),Thrust Scale Factor,Random Parameters
734,45.50632812,0,4.3,488.6326263,2960.025922,11844.08277,693.957988,2958.977228,-81.7602602,47.96195873,-3.877668139,"{'gross_weight': 49160.46108182664, 'diameter': 0.13068264093852597, 'launch_rod_length': 1.8395839819736073, 'launch_temperature': 307.5478537012598, 'wind_direction': -0.6159311766196498, 'wind_speed_average': 1.13050221916468, 'wind_turbulence_intensity': 1.1603546957275876, 'launch_rod_angle': -0.19120340504061548, 'launch_rod_direction': 1.6247934936802915, 'separation_delay_charge': -0.38438513242035544, 'wind_standard_deviation': 1.4559935304471097}"
735,45.47632812,0,4.3,486.8488657,3.84E-06,11737.1269,686.2154238,-6615.525534,-81.88887302,47.97639274,-2.129731223,"{'gross_weight': 49182.348359630996, 'diameter': 0.13073026334575413, 'launch_rod_length': 1.635097273074139, 'launch_temperature': 289.5174840075741, 'wind_direction': 1.1933415286105755, 'wind_speed_average': 4.628992705059153, 'wind_turbulence_intensity': 11.047619191987748, 'launch_rod_angle': -0.23582780851195304, 'launch_rod_direction': 1.4730022736473114, 'separation_delay_charge': 0.419592091655634, 'wind_standard_deviation': -2.36739803433246}"
736,46.556,0,4.3,499.0722181,2.88E-06,12237.66313,705.5513385,-9000.040706,-81.92094546,47.99296374,1.589381543,"{'gross_weight': 49175.411037836995, 'diameter': 0.13140434911807103, 'launch_rod_length': 1.8977948246226704, 'launch_temperature': 298.296924909115, 'wind_direction': 1.485745133039967, 'wind_speed_average': 11.990446537288626, 'wind_turbulence_intensity': -0.03837168277135234, 'launch_rod_angle': -0.1616807993905873, 'launch_rod_direction': 1.5423407898174897, 'separation_delay_charge': -0.2374640619578478, 'wind_standard_deviation': -0.8251549923473379}"
737,45.956,0,4.3,492.7819867,7147.088835,11950.81737,693.7980102,7147.088835,-81.70392794,48.00756235,0.010014341,"{'gross_weight': 49170.119818350286, 'diameter': 0.1313385799823335, 'launch_rod_length': 1.7502805639319436, 'launch_temperature': 288.86094517798995, 'wind_direction': 4.5967492362867866, 'wind_speed_average': 6.265976175846073, 'wind_turbulence_intensity': 1.1858081724212675, 'launch_rod_angle': -0.21578065876416683, 'launch_rod_direction': 1.5943387412010552, 'separation_delay_charge': 0.19031174129190492, 'wind_standard_deviation': -2.367348491119572}"
738,44.51983029,0,4.3,485.0287504,9711.751882,11385.7347,675.8709225,9711.751882,-81.66951039,47.98503056,0.595265558,"{'gross_weight': 49160.51364469509, 'diameter': 0.13080946090907652, 'launch_rod_length': 1.7351672408651966, 'launch_temperature': 290.64680371426937, 'wind_direction': -1.4009362145014048, 'wind_speed_average': 9.549686332740311, 'wind_turbulence_intensity': 0.4547595373338563, 'launch_rod_angle': -0.26538215666688153, 'launch_rod_direction': 1.511635429686154, 'separation_delay_charge': 0.04966551631552514, 'wind_standard_deviation': 6.6377301025069215}"
739,45.865,0,4.3,491.5987367,4.03E-06,11908.32588,692.264123,-7928.900597,-81.90654588,47.99042713,-1.048648828,"{'gross_weight': 49178.52409198587, 'diameter': 0.13096863961202446, 'launch_rod_length': 1.9279653667086554, 'launch_temperature': 290.6425005726048, 'wind_direction': 1.4390640485789876, 'wind_speed_average': 7.30878763856167, 'wind_turbulence_intensity': -5.3898572390858535, 'launch_rod_angle': -0.23161864764029236, 'launch_rod_direction': 1.5357012419794087, 'separation_delay_charge': -0.20646320294404144, 'wind_standard_deviation': -1.5059930094631944}"
740,46.35632812,0,4.3,497.2798797,3.43E-06,12103.41706,698.2459633,-6821.919421,-81.89169358,48.00333781,-0.123635033,"{'gross_weight': 49177.26187216116, 'diameter': 0.1306095329376142, 'launch_rod_length': 1.529610019239149, 'launch_temperature': 286.93845412641326, 'wind_direction': 1.6275856675692117, 'wind_speed_average': 6.457280164731594, 'wind_turbulence_intensity': -2.965768142896853, 'launch_rod_angle': -0.19326391734241907, 'launch_rod_direction': 1.5336874966762533, 'separation_delay_charge': -0.1598169217240052, 'wind_standard_deviation': -2.27719875261508}"
741,45.115,0,4.3,483.1934934,4657.019217,11622.27391,683.7833124,4657.019217,-81.73738455,48.02010386,-2.507732569,"{'gross_weight': 49182.65585382221, 'diameter': 0.131182562487867, 'launch_rod_length': 1.606703843909477, 'launch_temperature': 295.64687219895075, 'wind_direction': 4.268393761133961, 'wind_speed_average': -4.9799244746355456, 'wind_turbulence_intensity': -2.3213088010835476, 'launch_rod_angle': -0.2041556619967691, 'launch_rod_direction': 1.608169924305801, 'separation_delay_charge': -0.2539068790708776, 'wind_standard_deviation': -2.2950904499770743}"
742,45.725,0,4.3,493.6828547,2.22E-06,11843.86287,689.464876,-4949.712524,-81.86660901,48.06513286,2.971023169,"{'gross_weight': 49177.57977208242, 'diameter': 0.13082673172824688, 'launch_rod_length': 1.777147419329256, 'launch_temperature': 287.31548586112757, 'wind_direction': 2.5445041039427454, 'wind_speed_average': 9.116975081553708, 'wind_turbulence_intensity': -6.155585457995953, 'launch_rod_angle': -0.2240375553683038, 'launch_rod_direction': 1.5163673634313393, 'separation_delay_charge': 0.2624364044271821, 'wind_standard_deviation': 4.316438413424689}"
743,45.255,0,4.3,484.3974222,7741.824512,11672.87206,686.957007,7741.824512,-81.69593847,48.00506119,0.831364811,"{'gross_weight': 49175.67403175236, 'diameter': 0.13032946391747338, 'launch_rod_length': 1.9357223240196877, 'launch_temperature': 296.37638336303684, 'wind_direction': -1.642127951844968, 'wind_speed_average': 6.488173917686337, 'wind_turbulence_intensity': 5.480797330874325, 'launch_rod_angle': -0.24342787362900808, 'launch_rod_direction': 1.4908351142031895, 'separation_delay_charge': 0.23172178049329215, 'wind_standard_deviation': -1.7588827961713303}"
744,46.60632812,0,4.3,503.2743473,2.69E-06,12301.99391,708.0524454,-5629.423342,-81.87571204,48.03523893,1.064104562,"{'gross_weight': 49174.71803779344, 'diameter': 0.13088990607661596, 'launch_rod_length': 2.0204430673184435, 'launch_temperature': 299.35670805931613, 'wind_direction': 2.1824100135226603, 'wind_speed_average': 7.873327179001505, 'wind_turbulence_intensity': 1.2520819472449567, 'launch_rod_angle': -0.18424649434215917, 'launch_rod_direction': 1.6513663773787486, 'separation_delay_charge': -0.29788987824304103, 'wind_standard_deviation': 3.346832904202038}"
745,45.33632812,0,4.3,485.2562258,6.76E-08,11705.03586,686.9660308,-146.6899382,-81.80197452,48.07785314,0.804911326,"{'gross_weight': 49180.785227324486, 'diameter': 0.13119206638115322, 'launch_rod_length': 2.01080787076726, 'launch_temperature': 296.1469662091377, 'wind_direction': 3.126425311303768, 'wind_speed_average': 7.8432917763376935, 'wind_turbulence_intensity': -0.8725353103653117, 'launch_rod_angle': -0.25627079433443906, 'launch_rod_direction': 1.4848297328005142, 'separation_delay_charge': -0.3885076578899796, 'wind_standard_deviation': -2.553565479879009}"
746,46.086,0,4.3,493.8462372,3.40E-06,11986.44354,694.7587939,-9969.16138,-81.9339302,47.97807946,-4.296084687,"{'gross_weight': 49194.68786699904, 'diameter': 0.1312267450384392, 'launch_rod_length': 2.088291661608066, 'launch_temperature': 288.09901346894213, 'wind_direction': 1.332256294948234, 'wind_speed_average': 12.690297947040424, 'wind_turbulence_intensity': 4.592843714667232, 'launch_rod_angle': -0.19710554410848546, 'launch_rod_direction': 1.5640304228464128, 'separation_delay_charge': 0.17933711102940086, 'wind_standard_deviation': -6.026422252312737}"
747,44.94147739,0,4.3,492.961969,3.69E-06,11604.77007,685.9734807,-7464.269072,-81.90039626,48.03870277,2.067836047,"{'gross_weight': 49186.57137402738, 'diameter': 0.13081276239884343, 'launch_rod_length': 1.755522005864071, 'launch_temperature': 301.37899098709175, 'wind_direction': 2.0967432684605525, 'wind_speed_average': 7.156219501343946, 'wind_turbulence_intensity': -2.811187528613196, 'launch_rod_angle': -0.2440635022803857, 'launch_rod_direction': 1.612198890409772, 'separation_delay_charge': -0.5075117748045985, 'wind_standard_deviation': 7.919396824087773}"
748,46.015,0,4.3,492.2308757,2073.769193,11893.60359,690.0681725,2073.769193,-81.77215951,47.94200972,-6.019718836,"{'gross_weight': 49173.35063394483, 'diameter': 0.12999652991882168, 'launch_rod_length': 2.320327532767559, 'launch_temperature': 273.9887017457986, 'wind_direction': -0.31680406103369485, 'wind_speed_average': 6.56632383483754, 'wind_turbulence_intensity': -0.7347084415948463, 'launch_rod_angle': -0.19736946947705183, 'launch_rod_direction': 1.5041329483489072, 'separation_delay_charge': 0.3655080999499558, 'wind_standard_deviation': -1.7586298569787295}"
749,45.81632812,0,4.3,490.0948032,1.29E-06,11800.72323,685.1432218,-3760.933167,-81.85045714,47.90755853,0.633654058,"{'gross_weight': 49174.330222315315, 'diameter': 0.13077405838265088, 'launch_rod_length': 1.8521500970618436, 'launch_temperature': 274.72698699637704, 'wind_direction': 0.347191859409417, 'wind_speed_average': 13.020407931825524, 'wind_turbulence_intensity': -1.9385438154127874, 'launch_rod_angle': -0.21432956353739882, 'launch_rod_direction': 1.4834347323398385, 'separation_delay_charge': 0.06083698617959835, 'wind_standard_deviation': 0.06724980910883849}"
750,46.376,0,4.3,497.4350265,2.62E-06,12097.60807,697.3197964,-6240.659122,-81.88379407,47.94990758,3.383900946,"{'gross_weight': 49180.5784276449, 'diameter': 0.13129723362387438, 'launch_rod_length': 1.7385689531801796, 'launch_temperature': 283.6272754373299, 'wind_direction': 0.8400501298325955, 'wind_speed_average': 9.512500902144348, 'wind_turbulence_intensity': -5.465806179217362, 'launch_rod_angle': -0.19805235199483018, 'launch_rod_direction': 1.5228930194313697, 'separation_delay_charge': 0.4491468343285965, 'wind_standard_deviation': -1.5884063840454063}"
751,45.91591037,0,4.3,497.2554416,3652.719277,11956.80825,695.0053406,3652.719277,-81.75094811,47.95665015,-1.821881379,"{'gross_weight': 49164.81636847634, 'diameter': 0.13120628492323916, 'launch_rod_length': 1.5575628319760018, 'launch_temperature': 291.37444647124136, 'wind_direction': -0.6530977384223573, 'wind_speed_average': 4.204928510568932, 'wind_turbulence_intensity': -6.386641330386894, 'launch_rod_angle': -0.19844030211664732, 'launch_rod_direction': 1.5309934245903183, 'separation_delay_charge': -0.1437027732771469, 'wind_standard_deviation': 4.468495031451426}"
752,31.015,0,4.3,274.9105677,3.22E-07,5344.648532,400.0022974,-1155.084799,-81.81548434,47.86607294,4.500823813,"{'gross_weight': 49168.77145893742, 'diameter': 0.1310319330221673, 'launch_rod_length': 1.6276267763180399, 'launch_temperature': 293.5941100973766, 'wind_direction': 0.07579998425836831, 'wind_speed_average': 20.28527982699132, 'wind_turbulence_intensity': -0.4439414580830047, 'launch_rod_angle': -0.24348373395183312, 'launch_rod_direction': 1.3877559300900715, 'separation_delay_charge': -0.17279439037956199, 'wind_standard_deviation': -2.360278654233036}"
753,45.04319976,0,4.3,488.0963551,2.92E-06,11676.91825,689.6884024,-5009.85253,-81.86736866,48.02716795,-0.699989253,"{'gross_weight': 49177.21920407383, 'diameter': 0.13089833851525975, 'launch_rod_length': 1.8848471241166869, 'launch_temperature': 309.06609408782884, 'wind_direction': 2.1172087885699917, 'wind_speed_average': 2.0556905450381295, 'wind_turbulence_intensity': 1.611047416503123, 'launch_rod_angle': -0.192507478635704, 'launch_rod_direction': 1.6428556223190336, 'separation_delay_charge': 0.097880465423165, 'wind_standard_deviation': 5.217435797441848}"
754,46.42632812,0,4.3,497.7581247,2.72E-06,12140.99974,699.2670774,-5031.31937,-81.86758412,47.97131332,1.199043377,"{'gross_weight': 49180.2862005549, 'diameter': 0.1312459836207386, 'launch_rod_length': 1.9863594962609512, 'launch_temperature': 286.6989166372787, 'wind_direction': 1.0039310437295188, 'wind_speed_average': 4.777982056294678, 'wind_turbulence_intensity': 3.5051904304294426, 'launch_rod_angle': -0.1812657961012893, 'launch_rod_direction': 1.5539428589717494, 'separation_delay_charge': -0.42563648416377, 'wind_standard_deviation': -2.2192333806469002}"
755,44.376,0,4.3,473.815081,4.14E-06,11246.46625,668.7437206,-5834.606751,-81.87840379,47.99064204,-1.059328338,"{'gross_weight': 49172.78761022541, 'diameter': 0.1312649164353487, 'launch_rod_length': 1.6965674241225446, 'launch_temperature': 287.06618621044237, 'wind_direction': 1.396179568351187, 'wind_speed_average': -1.1112537376535219, 'wind_turbulence_intensity': 0.40751184951235286, 'launch_rod_angle': -0.24020611649921364, 'launch_rod_direction': 1.6617067388946614, 'separation_delay_charge': -0.15535515908622738, 'wind_standard_deviation': -8.719942923073004}"
756,46.34632812,0,4.3,497.0027069,3.11E-06,12132.88765,700.4026053,-5613.342534,-81.87546505,48.01426908,1.451735215,"{'gross_weight': 49180.91691399348, 'diameter': 0.13118774266772054, 'launch_rod_length': 1.8377060608969298, 'launch_temperature': 292.99073304894614, 'wind_direction': 1.849716139449139, 'wind_speed_average': 4.380655481448814, 'wind_turbulence_intensity': 2.7933954777402312, 'launch_rod_angle': -0.18183861679904817, 'launch_rod_direction': 1.4953440563534612, 'separation_delay_charge': -0.5030145359854982, 'wind_standard_deviation': -12.720864149092701}"
757,44.77632813,0,4.3,478.6532903,2676.789362,11440.62668,677.9993322,2676.789362,-81.76407522,47.92576073,2.189032613,"{'gross_weight': 49184.22369973649, 'diameter': 0.13033032878317277, 'launch_rod_length': 1.834805928171488, 'launch_temperature': 292.20179824486536, 'wind_direction': -0.3179655348903423, 'wind_speed_average': 7.358727433488324, 'wind_turbulence_intensity': 2.6420763077162075, 'launch_rod_angle': -0.27237380665936106, 'launch_rod_direction': 1.5988994160794325, 'separation_delay_charge': -0.2655732636018013, 'wind_standard_deviation': -4.302196175196257}"
758,46.016,0,4.3,493.730499,3.56E-06,12009.01664,696.993505,-6309.752365,-81.88482166,48.01071639,3.274246691,"{'gross_weight': 49172.41874648041, 'diameter': 0.1307457733740073, 'launch_rod_length': 1.875827594077553, 'launch_temperature': 297.0353348787768, 'wind_direction': 1.760545531338731, 'wind_speed_average': 4.595371689993227, 'wind_turbulence_intensity': -0.26757967207542066, 'launch_rod_angle': -0.20471614583231412, 'launch_rod_direction': 1.5179265096064676, 'separation_delay_charge': 0.16111605355513667, 'wind_standard_deviation': -3.9925562630032383}"
759,45.985,0,4.3,493.1453044,967.2353655,11963.89803,693.4269108,967.2353655,-81.78698839,48.04687132,-1.364357307,"{'gross_weight': 49166.2218907976, 'diameter': 0.13089329957403897, 'launch_rod_length': 1.9245765641149926, 'launch_temperature': 288.45967783672177, 'wind_direction': 3.3288406471965404, 'wind_speed_average': 2.0301832381579796, 'wind_turbulence_intensity': -3.5630406842406366, 'launch_rod_angle': -0.18767931771897214, 'launch_rod_direction': 1.4486578587720387, 'separation_delay_charge': -0.352614328691482, 'wind_standard_deviation': -0.22888049485345327}"
760,44.81499261,0,4.3,492.5197033,1.68E-06,11462.08922,678.3210906,-5782.150479,-81.87784007,48.08418856,2.524001978,"{'gross_weight': 49184.953154864066, 'diameter': 0.1309635570686206, 'launch_rod_length': 1.691235408337626, 'launch_temperature': 285.8890882515811, 'wind_direction': 2.5899852445289078, 'wind_speed_average': 10.884263263978234, 'wind_turbulence_intensity': -0.8761770257810421, 'launch_rod_angle': -0.17968573824943793, 'launch_rod_direction': 1.585330236225648, 'separation_delay_charge': -0.0493950167611249, 'wind_standard_deviation': 9.069495140497812}"
761,46.605,0,4.3,499.5734033,2.84E-06,12206.91944,701.7106829,-6242.65057,-81.88394454,48.02602948,-0.10982085,"{'gross_weight': 49164.500558173255, 'diameter': 0.1316218612287113, 'launch_rod_length': 1.768883011697031, 'launch_temperature': 285.92283323289274, 'wind_direction': 2.008323177467027, 'wind_speed_average': 7.589303068831004, 'wind_turbulence_intensity': -0.6806189138294154, 'launch_rod_angle': -0.17602294794863416, 'launch_rod_direction': 1.5506553483914038, 'separation_delay_charge': -0.17573121854991527, 'wind_standard_deviation': -3.7142114119650884}"
762,45.16632813,0,4.3,483.1557232,2691.560421,11601.74716,684.6639424,2691.560421,-81.76377017,48.0780742,1.65835654,"{'gross_weight': 49175.60509678042, 'diameter': 0.12988754830506774, 'launch_rod_length': 1.4818496036328792, 'launch_temperature': 290.81646714568313, 'wind_direction': 3.444060629023323, 'wind_speed_average': 9.769791178409319, 'wind_turbulence_intensity': 4.228083260497339, 'launch_rod_angle': -0.23705596114456834, 'launch_rod_direction': 1.6329670323166983, 'separation_delay_charge': 0.5636381061675811, 'wind_standard_deviation': -4.528466883669805}"
763,45.16632813,0,4.3,483.8055796,3198.019762,11637.80749,684.9417494,3198.019762,-81.75705707,47.95321356,1.29710526,"{'gross_weight': 49182.589476979956, 'diameter': 0.13174944404994302, 'launch_rod_length': 1.645386557063608, 'launch_temperature': 295.3971252923669, 'wind_direction': -0.5561764507903275, 'wind_speed_average': 2.4941994645480374, 'wind_turbulence_intensity': 3.2457875253048147, 'launch_rod_angle': -0.22251101458613964, 'launch_rod_direction': 1.5105332423506448, 'separation_delay_charge': -0.007340196717571492, 'wind_standard_deviation': -3.8743376209369766}"
764,46.506,0,4.3,498.6210179,3.13E-06,12189.21947,701.3260829,-6018.171482,-81.88085779,47.98254204,-1.837512195,"{'gross_weight': 49179.58832029672, 'diameter': 0.13086948064664009, 'launch_rod_length': 1.5721444709597427, 'launch_temperature': 290.46302604707705, 'wind_direction': 1.2590503611654917, 'wind_speed_average': 5.533353367580984, 'wind_turbulence_intensity': 2.207097372900478, 'launch_rod_angle': -0.1848508244185526, 'launch_rod_direction': 1.5497455601242538, 'separation_delay_charge': -0.11944593661193703, 'wind_standard_deviation': -1.643432685195048}"
765,44.785,0,4.3,479.119565,6244.936825,11519.1538,683.1101551,6244.936825,-81.71607495,47.99516724,2.495972503,"{'gross_weight': 49178.13402595013, 'diameter': 0.1319344106429172, 'launch_rod_length': 1.7589922265553861, 'launch_temperature': 304.59129657493827, 'wind_direction': -1.4838806873075079, 'wind_speed_average': 2.370219046858277, 'wind_turbulence_intensity': -0.7748363374992204, 'launch_rod_angle': -0.2303195771533868, 'launch_rod_direction': 1.529829200455156, 'separation_delay_charge': 0.16835532107350545, 'wind_standard_deviation': 0.816398819035748}"
766,46.48632812,0,4.3,498.4877973,1.74E-06,12181.47595,701.2845237,-3810.60354,-81.85127384,48.05909605,-0.308691104,"{'gross_weight': 49176.16568833418, 'diameter': 0.13088149367988777, 'launch_rod_length': 1.991548024040303, 'launch_temperature': 290.8824850717979, 'wind_direction': 2.619087881215945, 'wind_speed_average': 8.165464523390998, 'wind_turbulence_intensity': 0.6121863959282983, 'launch_rod_angle': -0.19692437669291546, 'launch_rod_direction': 1.534607090088475, 'separation_delay_charge': 0.03663769444365933, 'wind_standard_deviation': -1.1276271011902579}"
767,44.785,0,4.3,478.6281419,4.30E-06,11419.4922,675.5407457,-6801.537284,-81.89142154,48.00442009,2.357636623,"{'gross_weight': 49173.78794922216, 'diameter': 0.13036372167237759, 'launch_rod_length': 1.9425279234824733, 'launch_temperature': 285.96649696511827, 'wind_direction': 1.6457709096569697, 'wind_speed_average': 3.1997795061459593, 'wind_turbulence_intensity': -1.8444030761759653, 'launch_rod_angle': -0.2472377460087613, 'launch_rod_direction': 1.5926169595081177, 'separation_delay_charge': 0.8221963795681612, 'wind_standard_deviation': -4.868625546120645}"
768,46.16604781,0,4.3,511.5560371,3.15E-06,12246.14008,709.8665319,-5857.555317,-81.87872764,48.00078545,1.975155605,"{'gross_weight': 49168.51952530049, 'diameter': 0.13044952489493497, 'launch_rod_length': 1.975919988596261, 'launch_temperature': 298.98613193481685, 'wind_direction': 1.587457989586009, 'wind_speed_average': 7.433721362158192, 'wind_turbulence_intensity': -3.745384914500631, 'launch_rod_angle': -0.17680664277243655, 'launch_rod_direction': 1.548761995121131, 'separation_delay_charge': 0.19286958745848648, 'wind_standard_deviation': 8.89607502849919}"
769,45.056,0,4.3,484.5340169,458.2032368,11572.70862,681.808184,458.2032368,-81.79383239,48.07765307,4.086275318,"{'gross_weight': 49173.11459761731, 'diameter': 0.13060306183320097, 'launch_rod_length': 1.5710281642796224, 'launch_temperature': 290.25129028807106, 'wind_direction': 3.1963281398028265, 'wind_speed_average': 7.879506159975946, 'wind_turbulence_intensity': -7.885763214065164, 'launch_rod_angle': -0.21083246621394022, 'launch_rod_direction': 1.5201024236612797, 'separation_delay_charge': 0.16435488624059993, 'wind_standard_deviation': 3.29901658787576}"
770,45.12632813,0,4.3,483.0139082,6483.785018,11560.11116,678.7405731,6483.785018,-81.71286993,47.99230768,-1.143881552,"{'gross_weight': 49172.75424426718, 'diameter': 0.13101402882494723, 'launch_rod_length': 1.8262874163582328, 'launch_temperature': 282.7781127393415, 'wind_direction': -1.438807421896576, 'wind_speed_average': 2.7159509700656246, 'wind_turbulence_intensity': 1.4421525063697072, 'launch_rod_angle': -0.2385136468839816, 'launch_rod_direction': 1.631447934224953, 'separation_delay_charge': 0.4144322389154803, 'wind_standard_deviation': -2.9279849006201375}"
771,45.55632812,0,4.3,487.9070644,9287.684776,11799.66655,689.8969363,9287.684776,-81.67516433,48.0031962,2.73711652,"{'gross_weight': 49180.73117698186, 'diameter': 0.13090651833243744, 'launch_rod_length': 2.0081682488004917, 'launch_temperature': 295.59260766060993, 'wind_direction': -1.608253369604459, 'wind_speed_average': 9.524359973405288, 'wind_turbulence_intensity': 2.684733670229743, 'launch_rod_angle': -0.24940011751202817, 'launch_rod_direction': 1.6424244647208432, 'separation_delay_charge': 0.32622013426033053, 'wind_standard_deviation': -0.07933698589675817}"
772,45.97543635,0,4.3,500.2977218,3.46E-06,12029.75226,699.6810792,-7387.393231,-81.89930147,48.00715381,-0.446717467,"{'gross_weight': 49173.65353917296, 'diameter': 0.1305506455931175, 'launch_rod_length': 1.726135894340492, 'launch_temperature': 296.44319848698046, 'wind_direction': 1.6805576314585813, 'wind_speed_average': 8.365138835445814, 'wind_turbulence_intensity': 0.9368493002348126, 'launch_rod_angle': -0.19621270287402878, 'launch_rod_direction': 1.593117377540175, 'separation_delay_charge': 0.6615919448137555, 'wind_standard_deviation': 5.786507219813645}"
773,46.85632812,0,4.3,502.5670088,2.95E-06,12363.40732,708.6035872,-7305.103556,-81.89817832,47.99821523,2.785321281,"{'gross_weight': 49167.59027369784, 'diameter': 0.13078324833409133, 'launch_rod_length': 1.81708489827118, 'launch_temperature': 296.8527738748174, 'wind_direction': 1.5454705883167312, 'wind_speed_average': 9.014714629931285, 'wind_turbulence_intensity': 3.4791487185140753, 'launch_rod_angle': -0.16490473676387088, 'launch_rod_direction': 1.6194179607814623, 'separation_delay_charge': 0.08274906840632872, 'wind_standard_deviation': -7.325705255747924}"
774,44.34632813,0,4.3,474.2397134,3.92E-06,11248.22623,671.4252449,-12375.86907,-81.96635661,48.00711274,0.462014582,"{'gross_weight': 49190.41667834456, 'diameter': 0.13148244593285827, 'launch_rod_length': 1.5230782537210674, 'launch_temperature': 294.5759781348736, 'wind_direction': 1.6371593026628624, 'wind_speed_average': 14.281022506346698, 'wind_turbulence_intensity': 3.03150472545774, 'launch_rod_angle': -0.22320964499906995, 'launch_rod_direction': 1.5389682911061522, 'separation_delay_charge': -0.027880289117104277, 'wind_standard_deviation': 2.6409001160162684}"
775,44.87632813,0,4.3,479.9593369,3.78E-06,11583.73711,687.5214681,-6255.159472,-81.8840274,47.97365451,0.968025955,"{'gross_weight': 49165.72364142906, 'diameter': 0.13019977406222324, 'launch_rod_length': 1.5304195575796684, 'launch_temperature': 313.6800528118845, 'wind_direction': 1.132680917130661, 'wind_speed_average': 4.195301282805467, 'wind_turbulence_intensity': -1.0551877458480334, 'launch_rod_angle': -0.2381558642524776, 'launch_rod_direction': 1.6275915569332338, 'separation_delay_charge': -0.003906767599159882, 'wind_standard_deviation': -4.409778110831319}"
776,45.145,0,4.3,484.4942121,2.82E-06,11632.31142,684.94871,-5825.703409,-81.87821351,47.94402464,3.843308803,"{'gross_weight': 49164.77358223677, 'diameter': 0.13167455196156924, 'launch_rod_length': 2.1086146299579904, 'launch_temperature': 296.1104762951398, 'wind_direction': 0.7500069649429589, 'wind_speed_average': 7.676740750138136, 'wind_turbulence_intensity': -1.2480550307194014, 'launch_rod_angle': -0.2360355777730917, 'launch_rod_direction': 1.6143408484514443, 'separation_delay_charge': 0.7692980094160907, 'wind_standard_deviation': 2.1036392488719375}"
777,45.575,0,4.3,490.4753968,5525.218935,11832.57476,693.5292474,5525.218935,-81.72574624,47.99581028,0.059585892,"{'gross_weight': 49170.48960678435, 'diameter': 0.13016318850966332, 'launch_rod_length': 1.9259928149402226, 'launch_temperature': 296.8797298801144, 'wind_direction': 4.797466948769071, 'wind_speed_average': 3.307494678586951, 'wind_turbulence_intensity': -0.8001827865100026, 'launch_rod_angle': -0.18609356713009645, 'launch_rod_direction': 1.5737956622364535, 'separation_delay_charge': -0.13050129066118432, 'wind_standard_deviation': 3.2974044580815196}"
778,45.49632812,0,4.3,487.2267041,8540.256665,11729.18475,685.9397253,8540.256665,-81.68512952,48.03955923,-0.45797609,"{'gross_weight': 49181.08432098047, 'diameter': 0.131407869094468, 'launch_rod_length': 2.025489247527813, 'launch_temperature': 285.849782131044, 'wind_direction': 4.2384149488315925, 'wind_speed_average': 10.194042052191378, 'wind_turbulence_intensity': 5.3872769007483985, 'launch_rod_angle': -0.24683464652305387, 'launch_rod_direction': 1.5513110728867634, 'separation_delay_charge': 0.6151076079743806, 'wind_standard_deviation': -4.9332469852642085}"
779,44.9592583,0,4.3,489.2650295,2.66E-06,11592.83707,686.4846518,-5420.783964,-81.87292003,48.04517291,-1.774573148,"{'gross_weight': 49176.94135100998, 'diameter': 0.1314741941888479, 'launch_rod_length': 1.9477850073829026, 'launch_temperature': 302.44232003628485, 'wind_direction': 2.3211424775929035, 'wind_speed_average': 4.47704715317139, 'wind_turbulence_intensity': 0.8991417441080712, 'launch_rod_angle': -0.20559965953127712, 'launch_rod_direction': 1.6606393263087809, 'separation_delay_charge': -0.5336405948979736, 'wind_standard_deviation': 7.1511731892536385}"
780,46.17632812,0,4.3,495.8586089,2.05E-06,12188.0714,708.9009482,-5342.011754,-81.87170492,47.93340163,3.56964054,"{'gross_weight': 49163.17478243793, 'diameter': 0.13100351691287968, 'launch_rod_length': 2.3276224815786892, 'launch_temperature': 323.1429561218255, 'wind_direction': 0.6219153395116218, 'wind_speed_average': 11.205674183886453, 'wind_turbulence_intensity': -8.5425771174159, 'launch_rod_angle': -0.1988859430509416, 'launch_rod_direction': 1.6251488982000135, 'separation_delay_charge': 0.02894516623591114, 'wind_standard_deviation': -6.906055713861862}"
781,45.93632812,0,4.3,491.7442336,2.91E-06,11913.09663,693.803635,-9074.431498,-81.92204949,48.03706895,1.695556433,"{'gross_weight': 49185.38339810886, 'diameter': 0.13012640619459703, 'launch_rod_length': 1.8418078014943813, 'launch_temperature': 287.74664249371904, 'wind_direction': 1.9999040972989153, 'wind_speed_average': 12.93080091292734, 'wind_turbulence_intensity': -2.846411599094719, 'launch_rod_angle': -0.17945767872132992, 'launch_rod_direction': 1.583853594837198, 'separation_delay_charge': 0.05672406862079325, 'wind_standard_deviation': -0.5552119669641205}"
782,43.67751038,0,4.3,475.4182324,2.19E-06,10973.97661,660.4275751,-3685.803232,-81.84959094,48.05531234,2.819362168,"{'gross_weight': 49168.068204274794, 'diameter': 0.13068903434476611, 'launch_rod_length': 2.26756256153962, 'launch_temperature': 289.3790425155868, 'wind_direction': 2.6039326760609303, 'wind_speed_average': 2.288816722256993, 'wind_turbulence_intensity': 1.3205196593203692, 'launch_rod_angle': -0.24511099701803996, 'launch_rod_direction': 1.5267557849554332, 'separation_delay_charge': 0.035089080838062656, 'wind_standard_deviation': 7.586215564402026}"
